"1768","1330","1330","Hotel realize","85","179.50"
"504","1331","1331","Medical treat sometimes","99","390.06"
"819","1332","1332","Black big right","97","2.78"
"245","1333","1333","Go thing article","18","134.93"
"976","1334","1334","Do miss particularly","15","158.12"
"725","1335","1335","Rate participant tree true","166","155.15"
"1421","1336","1336","Car ask","134","244.59"
"798","1337","1337","Husband","191","188.14"
"930","1338","1338","Manager among long","32","296.51"
"1606","1339","1339","Make station","29","370.50"
"1838","1340","1340","Cell all old","23","154.13"
"1744","1341","1341","Idea job","187","84.74"
"278","1342","1342","Address wait","199","10.08"
"367","1343","1343","Event population","30","320.11"
"16","1344","1344","Show see bed try","31","302.75"
"868","1345","1345","Value per","160","390.42"
"1254","1346","1346","Value concern","168","194.98"
"1954","1347","1347","Role fear","131","215.53"
"1861","1348","1348","Movement beat set","82","65.87"
"857","1349","1349","Must source","94","370.39"
"664","1350","1350","Water of Congress family","101","96.88"
"1143","1351","1351","Sure","73","256.27"
"394","1352","1352","Ever fund safe","135","304.96"
"1753","1353","1353","Building pick","181","90.03"
"516","1354","1354","Hundred doctor","105","344.43"
"908","1355","1355","Collection night","26","181.69"
"1667","1356","1356","Chair real","78","454.11"
"1773","1357","1357","Movement successful old","136","293.97"
"1798","1358","1358","Ok","3","178.17"
"1533","1359","1359","Mrs test write imagine","12","1.99"
"1882","1360","1360","Trade interview since degree","45","186.25"
"1424","1361","1361","Fight discuss glass","24","214.00"
"631","1362","1362","Feeling sell law","83","338.92"
"294","1363","1363","Ahead air human","128","328.01"
"1136","1364","1364","Production","90","473.28"
"599","1365","1365","Discover boy","48","252.60"
"478","1366","1366","Week choice","104","414.64"
"1766","1367","1367","Put scene","62","428.39"
"208","1368","1368","Cover upon series","51","178.44"
"1119","1369","1369","High certainly when may","80","45.16"
"1190","1370","1370","Others learn success","35","340.19"
"1227","1371","1371","Investment answer","111","469.01"
"873","1372","1372","In attorney","24","120.39"
"1172","1373","1373","Notice history court","145","139.33"
"394","1374","1374","Car","126","133.83"
"1564","1375","1375","Test despite","17","251.01"
"1997","1376","1376","Executive cold buy","72","270.72"
"1887","1377","1377","Stay go mouth","177","229.56"
"1890","1378","1378","Free generation collection","194","491.87"
"130","1379","1379","Argue century style","170","231.58"
"1936","1380","1380","Lot look dark","125","24.21"
"597","1381","1381","Course from","46","148.51"
"765","1382","1382","Language sell order","13","314.27"
"1434","1383","1383","Maintain but organization","68","92.87"
"193","1384","1384","Effect build side","69","103.06"
"1315","1385","1385","Fish nor","90","319.76"
"1948","1386","1386","Point","116","452.61"
"193","1387","1387","Method","187","156.94"
"1078","1388","1388","Pressure green fall","55","485.58"
"349","1389","1389","Realize your","19","488.90"
"916","1390","1390","Partner husband","61","223.77"
"566","1391","1391","Policy cell","43","475.62"
"1377","1392","1392","Edge research","21","178.47"
"646","1393","1393","Up","75","231.05"
"1318","1394","1394","Information really among raise","95","119.90"
"722","1395","1395","Picture remain rich","112","32.62"
"22","1396","1396","Congress scene boy expert","62","380.44"
"883","1397","1397","Safe after","200","400.17"
"1606","1398","1398","Even myself","154","189.56"
"689","1399","1399","Article beat","183","420.77"
"205","1400","1400","Financial indeed and","103","466.81"
"1086","1401","1401","Bad American scientist","89","255.68"
"432","1402","1402","Knowledge first source","198","277.09"
"131","1403","1403","Look network I","184","36.67"
"1650","1404","1404","Report back consider","160","397.05"
"1518","1405","1405","Alone real operation","4","242.04"
"700","1406","1406","Series law","14","363.46"
"1299","1407","1407","Wife inside","26","493.63"
"1731","1408","1408","Whole hotel may","108","87.64"
"511","1409","1409","Training become organization decade","137","199.88"
"891","1410","1410","Memory vote","116","346.70"
"1179","1411","1411","Season special","190","3.10"
"1369","1412","1412","Stuff those project","12","18.09"
"1309","1413","1413","Policy study move current","79","247.34"
"293","1414","1414","While enjoy","102","445.30"
"71","1415","1415","During arrive","102","39.67"
"1958","1416","1416","Radio although","169","115.40"
"1900","1417","1417","Purpose with","182","64.33"
"1889","1418","1418","Green peace","113","56.86"
"763","1419","1419","Time trade few","97","152.90"
"1974","1420","1420","Statement free","178","144.34"
"1649","1421","1421","Build surface likely","193","4.65"
"891","1422","1422","Benefit argue","53","446.76"
"1582","1423","1423","Three such suddenly","167","92.37"
"1423","1424","1424","Culture quality","13","362.54"
"1007","1425","1425","Site rise","157","377.20"
"1731","1426","1426","Together","81","491.86"
"1151","1427","1427","Stuff","195","136.33"
"931","1428","1428","Reality lead four","46","168.17"
"638","1429","1429","Shake also","11","22.98"
"888","1430","1430","Standard great","54","165.44"
"1698","1431","1431","On say","1","392.66"
"1205","1432","1432","Drive piece at","68","212.00"
"216","1433","1433","Responsibility baby","139","197.10"
"1965","1434","1434","Science near show","75","55.63"
"1716","1435","1435","Three care eight room","8","413.87"
"210","1436","1436","Example guess although","133","255.13"
"1224","1437","1437","First face recognize","151","262.73"
"1066","1438","1438","Air whatever","50","441.62"
"1824","1439","1439","Human thus","68","495.29"
"5","1440","1440","Create guess","96","271.72"
"1445","1441","1441","Toward maintain firm","64","400.97"
"1006","1442","1442","Name","189","257.52"
"1845","1443","1443","Life feeling","59","244.58"
"120","1444","1444","Traditional explain send","57","306.06"
"1867","1445","1445","Yard interest baby","76","56.36"
"1445","1446","1446","Truth affect spend","2","214.37"
"1901","1447","1447","Situation sport","44","475.32"
"761","1448","1448","Far those","105","375.74"
"19","1449","1449","Attack more positive into","138","218.10"
"1986","1450","1450","Technology brother","142","172.42"
"1303","1451","1451","Film believe scientist as","19","241.83"
"423","1452","1452","Economic air adult","0","38.88"
"685","1453","1453","Too bag","16","237.31"
"1580","1454","1454","Task executive","13","26.97"
"69","1455","1455","Agreement company never","199","78.09"
"1897","1456","1456","Add something them discover","143","116.01"
"1423","1457","1457","Determine probably","142","399.88"
"1822","1458","1458","Tax article girl","34","3.67"
"1525","1459","1459","Character allow","21","234.18"
"707","1460","1460","Anything pull provide","26","244.69"
"1274","1461","1461","Action matter see","157","227.64"
"348","1462","1462","Reality executive","149","488.62"
"1267","1463","1463","Law senior letter","69","432.75"
"1767","1464","1464","Business total","0","335.99"
"1955","1465","1465","Common say","134","327.57"
"1735","1466","1466","Must camera read","72","478.35"
"1287","1467","1467","Take system","25","212.37"
"77","1468","1468","Goal language","100","90.59"
"1905","1469","1469","Someone four","74","185.91"
"1317","1470","1470","Produce style","176","253.27"
"583","1471","1471","Receive authority public","9","136.53"
"140","1472","1472","Rest place mean","118","497.75"
"1346","1473","1473","Painting wife also lay","128","265.37"
"33","1474","1474","Think including","48","455.49"
"780","1475","1475","Car","83","273.34"
"885","1476","1476","Prove paper","15","164.60"
"471","1477","1477","Around so institution mother","20","64.24"
"466","1478","1478","Bring","86","258.78"
"94","1479","1479","Particularly social","69","189.05"
"1961","1480","1480","Into","172","61.23"
"663","1481","1481","Like agent skin relate","69","291.41"
"1345","1482","1482","Sometimes process","78","55.44"
"1853","1483","1483","Remember travel","20","379.80"
"1013","1484","1484","Billion office","5","176.17"
"1183","1485","1485","Letter call long","19","165.70"
"64","1486","1486","Court offer","138","203.67"
"38","1487","1487","Soon can","147","343.61"
"820","1488","1488","Opportunity movement budget","78","470.68"
"1699","1489","1489","Wear history","128","356.87"
"1530","1490","1490","Prepare once wide","16","240.95"
"164","1491","1491","Race weight","43","247.29"
"283","1492","1492","Word down","84","187.50"
"1053","1493","1493","Possible defense everyone","84","168.97"
"1320","1494","1494","Work will","134","256.35"
"1662","1495","1495","Sport force nothing","165","485.20"
"1203","1496","1496","Call control officer","87","363.34"
"393","1497","1497","Seem design perhaps","142","408.24"
"1968","1498","1498","Door","195","361.46"
"1821","1499","1499","Find recent","166","62.28"
"110","1500","1500","Rest generation","165","476.05"
"1038","1501","1501","And democratic","180","365.85"
"799","1502","1502","Hold identify pay","58","231.06"
"427","1503","1503","Nation left sense","14","225.89"
"805","1504","1504","Research any","176","442.30"
"217","1505","1505","Style not","78","441.70"
"855","1506","1506","Culture large","186","398.38"
"309","1507","1507","Day system behavior","112","298.44"
"452","1508","1508","Me","103","193.83"
"719","1509","1509","She land win","15","163.06"
"788","1510","1510","Family","2","293.48"
"544","1511","1511","Kind hear firm","97","300.43"
"246","1512","1512","Ready worry","138","150.37"
"662","1513","1513","Policy him","46","384.33"
"967","1514","1514","Indicate","95","238.41"
"823","1515","1515","Including","157","56.94"
"1498","1516","1516","Enough teacher whether","90","15.10"
"1515","1517","1517","Read","58","117.77"
"894","1518","1518","She market change","83","257.79"
"205","1519","1519","School energy","177","479.63"
"1049","1520","1520","Pm our around","44","469.79"
"960","1521","1521","Offer call since","145","137.95"
"53","1522","1522","Nearly base inside","183","154.88"
"17","1523","1523","Candidate","46","146.80"
"1312","1524","1524","Well information child","86","107.61"
"1385","1525","1525","Money ability leg","1","426.53"
"1515","1526","1526","Risk threat military","93","352.08"
"56","1527","1527","Study push may save","84","143.93"
"1587","1528","1528","Weight somebody current","66","303.01"
"914","1529","1529","After receive agent","188","85.14"
"240","1530","1530","Provide than","146","454.22"
"1683","1531","1531","Yet majority","0","15.77"
"682","1532","1532","Popular character rate maybe","24","189.61"
"1912","1533","1533","Two organization even","52","167.13"
"283","1534","1534","Office week beautiful","75","113.39"
"1155","1535","1535","Type rest","106","384.51"
"1551","1536","1536","Husband","106","177.01"
"424","1537","1537","Rich young four","135","9.20"
"1057","1538","1538","Do end almost","45","304.46"
"410","1539","1539","Technology between defense walk","180","239.41"
"1950","1540","1540","Industry region respond manage","153","422.24"
"1256","1541","1541","Sure back mother","14","231.70"
"66","1542","1542","Wish improve","12","100.35"
"1531","1543","1543","Use pattern","48","207.96"
"1894","1544","1544","Travel international out","89","427.98"
"451","1545","1545","Thousand how stuff everybody","25","174.53"
"1723","1546","1546","Five budget most police","80","49.30"
"1372","1547","1547","Top away case","7","379.55"
"1540","1548","1548","Evidence sell computer","135","90.94"
"69","1549","1549","Cell experience","176","200.10"
"1058","1550","1550","Member through","18","469.67"
"219","1551","1551","Beyond condition best","48","23.58"
"642","1552","1552","Little ahead","180","234.30"
"880","1553","1553","Star result bar","77","278.53"
"367","1554","1554","Media citizen great","195","470.91"
"173","1555","1555","How student himself","10","51.31"
"263","1556","1556","House check national color","29","118.05"
"971","1557","1557","Police","186","21.80"
"1248","1558","1558","Over stop report occur","117","28.37"
"634","1559","1559","Life half history","105","167.21"
"1440","1560","1560","Ago art","85","384.03"
"329","1561","1561","System enter","143","296.65"
"250","1562","1562","Full forget political nearly","154","197.58"
"1070","1563","1563","Treatment fear sister","62","138.24"
"855","1564","1564","We nature","80","205.88"
"1183","1565","1565","Line yeah good","47","378.04"
"1519","1566","1566","Knowledge law word key","172","27.00"
"367","1567","1567","Together idea staff","134","380.92"
"82","1568","1568","Thus media","155","174.06"
"531","1569","1569","History population","106","469.95"
"1893","1570","1570","Music summer research","13","428.30"
"1232","1571","1571","Blue country near","161","410.44"
"738","1572","1572","Wish off student","75","372.53"
"3","1573","1573","Discussion another","37","25.30"
"571","1574","1574","Laugh crime","77","274.82"
"1991","1575","1575","Rise real","97","32.24"
"232","1576","1576","Center measure who","13","122.06"
"1097","1577","1577","Couple including character","82","292.31"
"798","1578","1578","Back such think","199","172.67"
"1605","1579","1579","Western perhaps","96","233.84"
"393","1580","1580","Different effort tell","165","240.19"
"773","1581","1581","Data beyond provide","154","383.66"
"861","1582","1582","Teach admit account","166","454.62"
"1494","1583","1583","Miss it between","93","195.67"
"1267","1584","1584","Whatever seven","184","134.22"
"1494","1585","1585","Over until accept","10","296.18"
"1837","1586","1586","Network treatment late","72","262.11"
"456","1587","1587","Example state","154","442.83"
"1358","1588","1588","Region entire","142","124.60"
"1339","1589","1589","Low certainly","41","181.02"
"176","1590","1590","Daughter audience","141","227.78"
"1511","1591","1591","Billion coach see main","4","384.91"
"34","1592","1592","True everybody","104","329.50"
"1425","1593","1593","Ago network movement","41","450.79"
"50","1594","1594","Should trouble","34","171.54"
"740","1595","1595","Continue short","8","271.49"
"159","1596","1596","Such indeed foreign","111","484.82"
"46","1597","1597","Soldier always must","174","412.29"
"1107","1598","1598","Us over present large","152","398.36"
"1682","1599","1599","Moment particularly indicate","151","106.60"
"787","1600","1600","Fish past way","23","121.05"
"898","1601","1601","Prevent seek","183","309.50"
"1566","1602","1602","Key fund","129","245.68"
"1153","1603","1603","Address professor next","44","262.01"
"973","1604","1604","Drug figure true","31","172.95"
"592","1605","1605","Dog car under","193","264.69"
"150","1606","1606","Training stock","42","189.50"
"1605","1607","1607","Really energy me","145","40.55"
"160","1608","1608","Can","170","51.09"
"1674","1609","1609","Citizen morning face","32","415.74"
"1377","1610","1610","South that","34","40.37"
"1702","1611","1611","Discover image name","105","208.06"
"1845","1612","1612","Leg her avoid","7","245.67"
"307","1613","1613","Low seek","101","184.11"
"1354","1614","1614","Debate position","157","40.04"
"1371","1615","1615","Former mother act","62","64.13"
"1132","1616","1616","Husband despite need","90","37.52"
"1001","1617","1617","Near week","116","135.14"
"411","1618","1618","Color cultural","22","234.78"
"389","1619","1619","Notice skill hope","127","385.55"
"1342","1620","1620","Off foot","132","36.94"
"1258","1621","1621","Affect dark man","90","163.91"
"447","1622","1622","Once gas","156","168.48"
"1423","1623","1623","Third own","116","372.12"
"1259","1624","1624","Unit focus defense","98","123.42"
"240","1625","1625","Line security effect","153","25.78"
"1809","1626","1626","Bag next suddenly","109","63.28"
"1329","1627","1627","Recent that option","112","18.59"
"782","1628","1628","Particularly color bag face","12","374.39"
"1510","1629","1629","Commercial","39","139.89"
"1731","1630","1630","Hand continue green movement","178","151.32"
"1117","1631","1631","Effort easy sense","180","299.83"
"1619","1632","1632","Run everybody add remain","29","25.67"
"1275","1633","1633","Partner finish attorney amount","103","205.07"
"1513","1634","1634","Per image serious","193","404.14"
"1078","1635","1635","Lawyer common American speak","135","270.60"
"638","1636","1636","Partner","119","402.08"
"1066","1637","1637","Which itself service","102","174.19"
"780","1638","1638","Light hear","125","326.56"
"182","1639","1639","Full house","152","383.95"
"315","1640","1640","Green star","4","335.53"
"1407","1641","1641","Degree child","1","229.07"
"102","1642","1642","Son agency image","45","436.06"
"15","1643","1643","Age one turn","128","297.98"
"1015","1644","1644","Social deal kind","31","320.73"
"495","1645","1645","Down safe enter","44","2.40"
"798","1646","1646","Her make meet","23","451.09"
"1934","1647","1647","Second church north","2","157.95"
"1727","1648","1648","Individual beyond mission","138","289.96"
"1163","1649","1649","Case analysis","183","302.06"
"1022","1650","1650","Throw road under expert","42","229.93"
"564","1651","1651","Man exactly write","31","50.58"
"1435","1652","1652","Lawyer sister","95","486.61"
"1601","1653","1653","Analysis happen issue","11","166.03"
"1564","1654","1654","Left of tough","135","208.88"
"980","1655","1655","Well star","104","152.18"
"822","1656","1656","Others sit","38","90.98"
"1357","1657","1657","Yourself subject check lawyer","139","90.79"
"643","1658","1658","Light happy against","33","267.01"
"220","1659","1659","Husband between conference","131","372.22"
"1959","1660","1660","Much memory born","70","59.27"
"77","1661","1661","Million perform","9","292.59"
"1545","1662","1662","Yet on go","47","427.49"
"883","1663","1663","Property rest","46","174.16"
"1717","1664","1664","Term Mr conference again","178","318.13"
"1099","1665","1665","Create son mention","173","269.50"
"388","1666","1666","He win","52","488.61"
"428","1667","1667","Before medical pressure","133","315.61"
"1727","1668","1668","Green indicate especially","36","29.97"
"1304","1669","1669","Job eye","18","121.86"
"27","1670","1670","Within kitchen door","129","36.04"
"325","1671","1671","Card quite","95","236.75"
"613","1672","1672","School play","152","322.23"
"658","1673","1673","Hour","0","338.62"
"1357","1674","1674","Son discussion","48","336.48"
"1","1675","1675","I stage president","97","454.37"
"1747","1676","1676","Herself song unit","129","476.94"
"93","1677","1677","Almost perhaps","118","287.99"
"492","1678","1678","Size as nice","181","487.55"
"1339","1679","1679","Worker next six","158","309.68"
"413","1680","1680","Citizen a","126","269.74"
"429","1681","1681","Strategy page PM","80","229.43"
"1243","1682","1682","Cut prevent state","158","298.39"
"873","1683","1683","Unit week","30","214.26"
"602","1684","1684","How director I","163","125.06"
"141","1685","1685","Like Republican black","1","189.63"
"600","1686","1686","Particular place go right","200","472.82"
"1571","1687","1687","Artist game no first","129","391.63"
"1832","1688","1688","Different financial","87","14.82"
"1537","1689","1689","Nor threat six sign","34","101.03"
"1930","1690","1690","That government","51","2.43"
"576","1691","1691","Bad skill","104","168.68"
"1853","1692","1692","Attorney sing","164","261.95"
"1893","1693","1693","Performance score","168","409.79"
"100","1694","1694","Stock house ten lead","141","233.02"
"529","1695","1695","Free","170","161.39"
"1520","1696","1696","Coach green","36","115.47"
"1963","1697","1697","Third","140","44.12"
"1745","1698","1698","Appear paper strong","20","368.51"
"158","1699","1699","On pass edge","58","199.87"
"399","1700","1700","Report above","174","490.38"
"941","1701","1701","Fish over","0","372.45"
"1708","1702","1702","His ability","146","21.65"
"1324","1703","1703","Say second","192","170.82"
"1468","1704","1704","Ask success visit room","80","315.58"
"1073","1705","1705","Discuss staff believe suffer","161","118.98"
"1705","1706","1706","Claim heart","195","290.92"
"1559","1707","1707","Board recent toward fire","9","10.43"
"1740","1708","1708","Resource line","198","496.55"
"597","1709","1709","Defense major","183","83.20"
"154","1710","1710","Least number","141","265.95"
"396","1711","1711","Ago together","80","253.07"
"40","1712","1712","Act we else","141","480.64"
"1176","1713","1713","Respond involve exist","8","229.69"
"771","1714","1714","Program feel","178","120.57"
"431","1715","1715","Yeah ground oil","98","441.02"
"448","1716","1716","Line","7","178.85"
"219","1717","1717","Agency as","122","490.24"
"755","1718","1718","Few really","45","161.45"
"628","1719","1719","Husband watch","154","292.27"
"1434","1720","1720","Not behind","30","8.57"
"1991","1721","1721","Ok","92","171.51"
"1101","1722","1722","Morning religious if","24","112.20"
"863","1723","1723","Course defense score","80","374.43"
"1563","1724","1724","Nothing region word","170","346.36"
"928","1725","1725","President future until","129","351.00"
"1244","1726","1726","Son require recognize","109","435.68"
"1600","1727","1727","That example","18","354.99"
"433","1728","1728","Song people arm","67","141.48"
"691","1729","1729","Commercial beyond result","33","313.75"
"1969","1730","1730","Mean national","13","351.74"
"1206","1731","1731","Enjoy science","112","311.40"
"311","1732","1732","Threat guess serious","67","185.79"
"1378","1733","1733","Training animal upon","175","279.35"
"2","1734","1734","Through along","35","289.62"
"733","1735","1735","Bill turn action","109","226.35"
"26","1736","1736","Rise act","3","165.28"
"1784","1737","1737","Arm measure","179","479.43"
"868","1738","1738","Total feeling theory","51","372.54"
"1702","1739","1739","Hope","79","230.75"
"395","1740","1740","Accept share","176","287.96"
"1323","1741","1741","Determine owner","144","329.84"
"570","1742","1742","Seek relate","39","350.74"
"338","1743","1743","Us","57","352.09"
"1242","1744","1744","Build attorney","120","13.64"
"29","1745","1745","Table huge public","61","64.38"
"1164","1746","1746","Or most","107","112.99"
"468","1747","1747","Final friend leave","71","206.95"
"1386","1748","1748","Particular security","82","248.90"
"1233","1749","1749","Argue present trouble upon","15","394.63"
"1880","1750","1750","Fund painting","93","483.95"
"1390","1751","1751","Whom finish","17","2.95"
"800","1752","1752","Thank month","136","342.12"
"21","1753","1753","Security almost police skill","21","40.81"
"1099","1754","1754","Land concern","124","75.37"
"1980","1755","1755","Describe religious reach","148","158.54"
"1698","1756","1756","Pick car","71","454.29"
"667","1757","1757","Article save remain","78","316.41"
"1010","1758","1758","Physical drive work","115","328.62"
"1806","1759","1759","School raise western","66","358.07"
"338","1760","1760","Sit need behind","90","88.07"
"98","1761","1761","West writer","95","473.61"
"1840","1762","1762","Finally tough kitchen","9","80.22"
"1556","1763","1763","Every","74","281.93"
"1048","1764","1764","Office police audience keep","199","302.68"
"389","1765","1765","Walk throughout","168","412.70"
"819","1766","1766","Prove finish paper order","102","354.58"
"1079","1767","1767","Actually","9","457.54"
"1334","1768","1768","Only soldier officer","45","154.06"
"264","1769","1769","Onto Republican computer fast","44","240.40"
"785","1770","1770","Western","53","325.06"
"180","1771","1771","Tell standard machine","69","37.71"
"1939","1772","1772","Specific very now","138","198.61"
"1559","1773","1773","East short many","92","101.42"
"1054","1774","1774","Sister quickly","151","422.32"
"1855","1775","1775","Month majority which section","109","152.44"
"724","1776","1776","Soldier interest small whose","6","495.26"
"1903","1777","1777","Then","96","345.27"
"907","1778","1778","Security chance she","178","100.01"
"1778","1779","1779","Save event plant","10","171.49"
"714","1780","1780","Current sea","112","281.56"
"55","1781","1781","Particularly long when rich","121","176.26"
"1602","1782","1782","Population amount","194","260.00"
"270","1783","1783","Do election seven","47","314.35"
"1128","1784","1784","All paper some lot","27","426.94"
"1076","1785","1785","Computer body","73","91.41"
"408","1786","1786","Sign rise","88","390.14"
"400","1787","1787","Base keep information","192","0.30"
"1336","1788","1788","Hope work","87","378.12"
"482","1789","1789","Similar through","13","284.85"
"493","1790","1790","Them language","158","39.51"
"1283","1791","1791","War leg game hair","150","495.60"
"778","1792","1792","Go last","146","217.44"
"805","1793","1793","Option current","127","184.92"
"287","1794","1794","However small dog","20","343.21"
"1892","1795","1795","Threat throw enough","36","293.31"
"46","1796","1796","Try","179","119.87"
"1945","1797","1797","Spring manager","12","140.33"
"1834","1798","1798","Yard generation remember time","156","350.91"
"1691","1799","1799","Build","11","310.91"
"1126","1800","1800","Military huge before","99","276.14"
"1529","1801","1801","Cost","29","75.57"
"1244","1802","1802","Serve answer","134","107.40"
"1698","1803","1803","Series claim","8","185.40"
"1058","1804","1804","Accept","79","426.76"
"1217","1805","1805","Structure score","1","93.11"
"1473","1806","1806","Wrong case","106","416.59"
"614","1807","1807","Couple level","96","373.01"
"1790","1808","1808","Heart suffer","86","484.67"
"1142","1809","1809","He too professional","45","245.63"
"662","1810","1810","Attorney follow memory","35","45.75"
"574","1811","1811","Health drive","181","286.41"
"178","1812","1812","Reason work","156","192.17"
"837","1813","1813","Room shake","75","313.74"
"1126","1814","1814","Scientist between","76","431.03"
"1916","1815","1815","Necessary sometimes","63","157.55"
"1871","1816","1816","Movie whatever","187","346.75"
"1715","1817","1817","Hand then","37","168.18"
"982","1818","1818","Sign dinner mouth mention","114","310.03"
"1594","1819","1819","Should report north","112","402.09"
"0","1820","1820","Me produce","79","78.16"
"908","1821","1821","Measure try","193","90.11"
"733","1822","1822","Discover","112","131.60"
"449","1823","1823","Product stand little","6","187.49"
"24","1824","1824","Main beat audience","198","285.77"
"1425","1825","1825","Me try who","87","228.34"
"1709","1826","1826","Build put","37","148.34"
"1146","1827","1827","Within white Congress","181","422.16"
"1150","1828","1828","Catch","197","142.23"
"373","1829","1829","Officer to","120","294.80"
"931","1830","1830","Sure his","23","288.25"
"301","1831","1831","Yard policy way","128","432.37"
"813","1832","1832","Hospital wall","148","346.90"
"250","1833","1833","Read only technology","57","410.80"
"728","1834","1834","Morning go effect","86","255.79"
"1263","1835","1835","Question somebody billion","198","482.78"
"840","1836","1836","Rock soldier source","58","488.02"
"1576","1837","1837","Different","95","192.24"
"1296","1838","1838","Station success mother","22","290.98"
"1032","1839","1839","Radio feeling bad","15","251.30"
"279","1840","1840","Age decide","63","40.42"
"636","1841","1841","Push might firm end","136","444.95"
"1944","1842","1842","Foot poor","194","204.89"
"76","1843","1843","Thank compare my","186","204.38"
"109","1844","1844","Smile what happen","58","378.66"
"1838","1845","1845","Top age interesting action","101","388.68"
"1165","1846","1846","For sea fish","186","328.58"
"27","1847","1847","Owner watch health idea","97","319.05"
"769","1848","1848","Final response","114","326.00"
"936","1849","1849","Finally cut example","68","79.82"
"1657","1850","1850","Less thank who","181","39.82"
"1622","1851","1851","Bring reality there guess","59","366.19"
"616","1852","1852","Ball bar resource","158","275.62"
"1701","1853","1853","Call always history","52","450.23"
"1496","1854","1854","Camera behavior represent","175","272.18"
"1565","1855","1855","May media","77","213.77"
"518","1856","1856","Foreign health","76","166.93"
"885","1857","1857","Within but","183","105.71"
"59","1858","1858","Citizen kitchen","46","6.77"
"596","1859","1859","Whole lot","100","98.76"
"2","1860","1860","Coach they","115","308.59"
"1851","1861","1861","Coach capital they","27","148.18"
"1316","1862","1862","Special sort art","189","216.19"
"157","1863","1863","Like white","65","45.27"
"1282","1864","1864","Pressure nor","110","9.59"
"111","1865","1865","Response more","58","422.09"
"774","1866","1866","Weight when keep","112","354.77"
"334","1867","1867","Available seven six","52","115.03"
"1291","1868","1868","Relationship ready","43","295.88"
"1597","1869","1869","Imagine quite art","160","475.47"
"579","1870","1870","Which financial","146","96.18"
"1082","1871","1871","Far unit age","193","14.35"
"284","1872","1872","Future high page voice","94","85.03"
"751","1873","1873","Race away owner","152","56.06"
"776","1874","1874","Loss vote state","73","485.47"
"329","1875","1875","Security after","157","195.69"
"201","1876","1876","Animal quality","108","359.30"
"1280","1877","1877","Everything scene affect huge","117","326.28"
"1891","1878","1878","Talk so anyone","37","499.31"
"96","1879","1879","Community response minute","86","272.94"
"69","1880","1880","Big majority","66","256.31"
"67","1881","1881","Could continue seek","70","401.56"
"213","1882","1882","Certain grow","16","54.97"
"435","1883","1883","Military hear","63","30.12"
"182","1884","1884","Factor grow","186","179.32"
"344","1885","1885","Somebody bag","183","7.88"
"251","1886","1886","Cold billion","46","164.96"
"870","1887","1887","People total","90","163.74"
"1777","1888","1888","Since","151","370.89"
"847","1889","1889","Agree call","163","456.83"
"580","1890","1890","Travel particular suddenly family","68","474.86"
"1633","1891","1891","Degree authority","147","83.41"
"1080","1892","1892","Campaign early American letter","45","499.83"
"599","1893","1893","Rate door receive","5","339.96"
"537","1894","1894","Effort let last","145","20.96"
"727","1895","1895","Brother top story","188","109.24"
"735","1896","1896","Hope win water","36","392.01"
"332","1897","1897","Car stock","119","303.36"
"88","1898","1898","Station certain activity","167","457.01"
"1027","1899","1899","Against election","183","252.71"
"416","1900","1900","Oil chair","87","96.56"
"395","1901","1901","Measure crime air","139","3.41"
"269","1902","1902","Clear home turn decade","182","403.49"
"544","1903","1903","Religious civil produce","71","229.80"
"1174","1904","1904","Individual suddenly","156","156.78"
"1837","1905","1905","Issue indeed worker","196","72.50"
"1903","1906","1906","Keep keep","120","287.89"
"1563","1907","1907","According whether","29","312.79"
"1850","1908","1908","Prove suddenly include evening","60","288.50"
"1081","1909","1909","Rest always summer","192","422.97"
"1181","1910","1910","Major although with plan","21","182.08"
"445","1911","1911","Region control","150","84.41"
"1301","1912","1912","Report down","80","163.08"
"651","1913","1913","Century","106","113.30"
"667","1914","1914","Language yard","121","472.63"
"1747","1915","1915","Own court knowledge","148","180.97"
"1947","1916","1916","Final song well growth","40","30.51"
"1367","1917","1917","Sense contain five","164","53.25"
"620","1918","1918","Which car","98","165.82"
"1241","1919","1919","Wait street account","185","21.12"
"660","1920","1920","Three service free","125","405.79"
"825","1921","1921","Whose effect","175","154.34"
"1507","1922","1922","Action father still sort","17","90.56"
"19","1923","1923","Not perform present","44","402.86"
"86","1924","1924","Analysis magazine","57","262.59"
"1581","1925","1925","Different year","149","218.83"
"1321","1926","1926","Under six budget","99","113.34"
"1649","1927","1927","School nothing","80","345.81"
"433","1928","1928","Worker box","66","366.48"
"1529","1929","1929","Song do only","150","282.05"
"988","1930","1930","Hospital simple oil","46","329.48"
"593","1931","1931","Popular ask mother own","40","272.22"
"1736","1932","1932","Girl shoulder","13","294.21"
"1774","1933","1933","Offer idea","86","109.07"
"1110","1934","1934","Debate as","11","296.14"
"1074","1935","1935","Meeting far wonder","19","349.54"
"1997","1936","1936","Require travel","50","78.41"
"410","1937","1937","Decade near learn school","58","413.70"
"685","1938","1938","Range join capital","22","341.64"
"599","1939","1939","Eye military receive","135","392.64"
"1129","1940","1940","Book bank","150","60.43"
"433","1941","1941","Film their","87","254.55"
"102","1942","1942","Congress concern","160","313.69"
"1165","1943","1943","Edge assume","71","100.49"
"1782","1944","1944","Part five certainly development","97","182.04"
"1277","1945","1945","Church out trade trip","184","304.63"
"948","1946","1946","Trouble","67","465.56"
"1384","1947","1947","Throw","167","360.51"
